Name,Phone,Date,Duration_timespan,Duration_Sec
"Roberta Gorczany","6782844083","26/01/21 05:48:36 AM","00:32:10","10"
"Gail Kunde","7144608124","02/05/23 03:13:01 PM","00:12:56","56"
"Isom Schumm","6287361620","20/02/22 11:54:13 PM","00:15:11","11"
"Julian Hirthe","8750634144","06/08/21 04:29:17 AM","00:51:47","47"
"Kadin Wilderman","7820212022","19/01/21 03:14:35 AM","00:59:26","26"
"Alexandro Heidenreich","7016647153","08/12/21 05:59:24 AM","00:09:34","34"
"Tiara Blick","8544178677","20/01/23 05:40:36 PM","00:13:59","59"
"Elbert Reichel","8812480763","08/04/23 09:26:06 AM","00:19:48","48"
"Juana Welch","8440655110","31/01/23 11:10:13 PM","00:15:14","14"
"Enrique Frami","6380715712","14/05/23 10:48:24 PM","00:45:18","18"
"Kara Hackett","8371131081","25/06/22 10:07:26 AM","00:35:58","58"
"Eriberto Schneider","8234530177","18/04/21 12:03:56 AM","00:25:13","13"
"Meagan Torp","8815612476","17/08/22 11:13:40 AM","00:35:17","17"
"Dexter Rodriguez","7567834867","10/03/22 05:23:38 PM","00:01:00","0"
"Julian Hirthe","8750634144","18/01/21 02:52:43 AM","00:23:39","39"
"Ross Ondricka","8874661140","02/09/22 01:52:54 AM","00:11:37","37"
"Jordan Toy","6637305371","18/09/22 12:20:30 AM","00:17:04","4"
"Lucienne Konopelski","6800123174","11/12/22 06:09:11 AM","00:43:44","44"
"Lucienne Konopelski","6800123174","06/01/23 11:14:29 AM","00:30:14","14"
"Isom Schumm","6287361620","23/02/23 11:47:35 PM","00:13:00","0"
"Lysanne O'Conner","6716264882","12/03/23 06:19:52 AM","00:43:14","14"
"Tiara Blick","8544178677","24/06/23 08:00:45 AM","00:34:42","42"
"Jasmin Balistreri","6856377365","16/09/21 07:30:22 AM","00:20:18","18"
"Noe Howe","8642773250","07/06/22 11:50:25 PM","00:54:05","5"
"Clovis Boyer","7672443644","18/10/21 11:39:26 PM","00:28:15","15"
"Shaniya Shields","8214805385","01/12/21 09:08:13 AM","00:15:33","33"
"Hailee Dooley","8500332382","04/01/21 06:15:34 AM","00:46:40","40"
"Kennedy Borer","7307402025","19/05/23 08:50:59 AM","00:53:12","12"
"Adriel Kiehn","7143743413","11/07/22 11:02:41 PM","00:32:04","4"
"Mckenna Greenfelder","8474444466","04/03/23 02:37:33 PM","00:18:46","46"
"Ross Ondricka","8874661140","27/01/23 05:48:13 AM","00:02:35","35"
"Eriberto Schneider","8234530177","21/03/22 02:50:06 AM","00:19:10","10"
"Mckenna Greenfelder","8474444466","26/04/22 01:16:54 PM","00:45:49","49"
"Alisa Schoen","6264071647","07/12/21 02:04:19 AM","00:39:16","16"
"Maida Kassulke","7435070538","07/01/23 10:08:21 PM","00:19:27","27"
"Jedidiah Kuhic","8838455708","09/08/22 09:09:37 PM","00:41:52","52"
"Melisa Becker","6434263388","03/07/22 11:53:26 PM","00:22:10","10"
"Alexandro Heidenreich","7016647153","23/03/21 05:51:45 AM","00:02:57","57"
"Melisa Becker","6434263388","10/10/21 01:57:33 AM","00:41:38","38"
"Elbert Reichel","8812480763","16/03/23 11:21:07 AM","00:13:05","5"
"Arjun Emmerich","6741632365","08/06/23 07:13:47 AM","00:05:34","34"
"Meagan Torp","8815612476","28/09/21 02:07:45 PM","00:35:19","19"
"Rhianna Towne","6388062322","11/06/21 10:13:45 PM","00:46:18","18"
"Kennedy Borer","7307402025","25/03/21 11:49:25 PM","00:44:15","15"
"Judy Kertzmann","8668211071","12/07/21 03:35:31 AM","00:33:51","51"
"Theo Kihn","6825544206","08/02/21 08:49:12 PM","00:45:31","31"
"Mckenna Greenfelder","8474444466","28/11/21 03:13:20 AM","00:30:35","35"
"Monique Effertz","7226776178","28/03/23 11:49:05 AM","00:04:39","39"
"Adolphus McGlynn","7674284835","25/03/23 11:43:09 PM","00:37:40","40"
"Lucienne Konopelski","6800123174","11/05/21 10:59:08 PM","00:39:14","14"
"Rhianna Towne","6388062322","17/12/22 08:44:21 AM","00:14:04","4"
"Myriam Hauck","7363548621","08/02/21 09:15:31 PM","00:18:45","45"
"Lucious Grant","6212311665","21/09/21 03:38:35 PM","00:15:35","35"
"Elbert Reichel","8812480763","02/12/22 07:56:07 AM","00:09:44","44"
"Monique Effertz","7226776178","12/04/21 04:07:37 PM","00:52:30","30"
"Jasmin Balistreri","6856377365","02/06/23 04:37:47 PM","00:18:16","16"
"Zakary Jerde","7558066525","11/08/22 03:28:05 AM","00:28:41","41"
"Adolphus McGlynn","7674284835","03/06/22 10:32:19 AM","00:42:15","15"
"Clovis Boyer","7672443644","31/10/21 06:34:22 AM","00:20:05","5"
"Alayna Glover","8154056327","18/01/21 07:26:31 AM","00:51:06","6"
"Tabitha Abshire","7511163240","01/03/22 07:49:40 AM","00:49:29","29"
"Kali Blanda","6174001627","23/12/21 06:07:15 PM","00:13:04","4"
"Abigayle Barton","8425588575","25/10/22 07:04:26 AM","00:38:08","8"
"Jane Prosacco","7618060341","29/12/21 08:10:39 AM","00:00:07","7"
"Selmer Moen","8073015233","21/07/21 12:36:51 PM","00:40:27","27"
"Jordan Toy","6637305371","31/03/21 05:10:34 PM","00:58:58","58"
"Buck Erdman","7420567307","08/10/22 09:30:59 PM","00:50:50","50"
"Kim Lesch","8671863255","27/06/22 04:15:58 AM","00:51:11","11"
"Destini Hilll","7748632750","03/11/21 01:10:57 AM","00:53:49","49"
"Jada Kunze","6817842047","22/01/21 07:26:51 AM","00:32:56","56"
"Amos Wisoky","7524067281","10/05/21 06:23:47 PM","00:29:01","1"
"Jada Kunze","6817842047","20/01/22 07:01:32 PM","00:56:00","0"
"Mireya Gusikowski","6171017041","25/09/22 06:04:06 AM","00:50:44","44"
"Adolphus McGlynn","7674284835","09/04/21 06:01:27 PM","00:41:29","29"
"Noe Howe","8642773250","07/09/21 01:50:55 PM","00:37:44","44"
"Jacques Kessler","8027520724","16/01/23 01:54:25 PM","00:41:01","1"
"Melisa Becker","6434263388","29/05/21 03:28:50 PM","00:26:06","6"
"Bradley Herman","8134657302","25/08/22 08:33:01 AM","00:07:22","22"
"Cristopher Gislason","6542362170","21/10/21 06:34:56 AM","00:06:37","37"
"Alice Spencer","8868223038","10/02/21 02:03:38 AM","00:11:02","2"
"Horace Kirlin","8441388320","28/03/21 10:28:12 PM","00:18:20","20"
"Nash Cummings","8558821633","30/05/22 04:46:40 PM","00:35:49","49"
"Hallie Walsh","8125458303","10/03/22 07:03:01 PM","00:16:50","50"
"Reginald Wuckert","7171250628","09/12/21 11:16:13 AM","00:28:53","53"
"Cristopher Gislason","6542362170","15/02/23 01:34:22 PM","00:43:49","49"
"Gerard Bechtelar","7356483774","11/03/22 07:53:39 AM","00:52:59","59"
"Jedidiah Kuhic","8838455708","16/03/22 08:10:46 PM","00:37:01","1"
"Osbaldo Frami","6363788523","10/10/21 04:27:21 AM","00:38:08","8"
"Maida Kassulke","7435070538","27/07/22 05:37:31 AM","00:13:12","12"
"Onie Yundt","8474018636","30/06/21 11:32:49 AM","00:58:29","29"
"Cristopher Gislason","6542362170","16/06/21 10:49:29 AM","00:21:29","29"
"Alexandro Heidenreich","7016647153","07/06/23 05:15:00 PM","00:26:10","10"
"Alisa Schoen","6264071647","13/06/21 02:46:13 PM","00:22:26","26"
"Lucious Grant","6212311665","23/03/21 06:09:32 AM","00:00:57","57"
"Zula Davis","7505507610","06/08/22 02:14:52 AM","00:46:27","27"
"Jarod Tromp","6738863880","30/10/22 11:32:17 PM","00:44:38","38"
"Osbaldo Frami","6363788523","05/04/23 04:35:27 AM","00:26:00","0"
"Theo Kihn","6825544206","29/03/21 03:51:33 AM","00:36:18","18"
"Margret Veum","8008140110","12/06/22 06:25:22 PM","00:37:25","25"
"Tabitha Abshire","7511163240","09/03/23 09:25:39 AM","00:14:30","30"
"Loy Anderson","7751552622","07/03/23 02:16:53 PM","00:21:26","26"
"Thad Sawayn","8187164073","17/04/23 09:32:02 PM","00:40:36","36"
"Horace Kirlin","8441388320","16/10/22 10:25:52 AM","00:32:13","13"
"Mauricio Wilderman","6415734707","24/04/23 04:20:32 PM","00:36:24","24"
"Darron Towne","6481435540","20/10/22 07:15:10 PM","00:16:16","16"
"Bradley Herman","8134657302","25/06/22 01:08:14 PM","00:41:22","22"
"Monique Effertz","7226776178","11/04/22 07:36:56 AM","00:40:14","14"
"Noe Howe","8642773250","09/10/21 12:14:13 AM","00:43:08","8"
"Barrett Ritchie","8621786146","19/10/21 11:12:26 AM","00:05:25","25"
"Catharine Dare","7475065872","28/05/22 09:08:46 AM","00:29:02","2"
"Darron Towne","6481435540","24/07/22 02:52:33 PM","00:40:17","17"
"Enrique Frami","6380715712","03/06/23 01:00:53 PM","00:12:34","34"
"Adolphus McGlynn","7674284835","27/03/22 04:41:27 PM","00:16:39","39"
"Wellington Grimes","6066455212","24/09/22 08:45:39 AM","00:07:26","26"
"Reginald Wuckert","7171250628","06/06/21 04:48:59 AM","00:15:04","4"
"Rocio Lynch","8275473471","11/02/23 01:26:58 AM","00:24:01","1"
"Alayna Glover","8154056327","25/10/21 09:42:50 AM","00:15:57","57"
"Sydnie Adams","6111075846","29/03/23 04:15:47 AM","00:36:53","53"
"Elbert Reichel","8812480763","10/05/22 11:46:43 AM","00:24:37","37"
"Eulalia Carter","6620381605","04/12/22 09:37:03 PM","00:38:15","15"
"Mckenna Greenfelder","8474444466","25/04/21 06:30:34 AM","00:40:59","59"
"Katelin Dicki","7771071266","31/12/21 09:22:59 PM","00:22:48","48"
"Onie Yundt","8474018636","17/02/21 04:42:51 PM","00:39:08","8"
"Tiara Blick","8544178677","15/09/21 02:56:24 PM","00:35:17","17"
"Gerard Bechtelar","7356483774","20/06/22 01:44:17 PM","00:27:42","42"
"Jordan Toy","6637305371","28/02/22 11:03:05 AM","00:59:55","55"
"Cordia Weissnat","8714675243","16/07/22 03:01:51 AM","00:38:56","56"
"Julian Hirthe","8750634144","02/09/21 06:21:04 PM","00:37:23","23"
"Ross Ondricka","8874661140","01/08/22 02:18:24 AM","00:23:13","13"
"Gust Mueller","8615272163","27/03/21 06:50:34 PM","00:16:58","58"
"Jordyn Kunde","8074652402","25/01/23 02:28:21 AM","00:23:57","57"
"Kim Lesch","8671863255","26/01/21 06:24:54 AM","00:31:43","43"
"Arjun Emmerich","6741632365","02/02/21 01:52:01 AM","00:31:26","26"
"Theo Kihn","6825544206","16/01/23 06:59:49 AM","00:57:36","36"
"Monique Effertz","7226776178","03/07/23 08:09:46 PM","00:26:19","19"
"Adolphus McGlynn","7674284835","15/07/21 12:13:48 AM","00:39:27","27"
"Connor Ward","7726866607","24/11/22 12:47:17 PM","00:53:30","30"
"Shaniya Shields","8214805385","06/03/22 03:20:42 AM","00:21:16","16"
"Connor Ward","7726866607","15/05/21 12:00:49 AM","00:38:18","18"
"Tiara Blick","8544178677","26/07/22 09:49:02 PM","00:03:26","26"
"Jordan Toy","6637305371","07/02/21 03:48:38 AM","00:33:37","37"
"Lucienne Konopelski","6800123174","19/03/21 01:02:20 PM","00:04:36","36"
"Kim Lesch","8671863255","12/09/22 04:09:56 PM","00:50:38","38"
"Brigitte Wyman","8177025320","29/03/23 05:15:53 PM","00:49:48","48"
"Eriberto Schneider","8234530177","07/08/22 06:34:31 PM","00:41:26","26"
"Terrence Beer","8186680762","25/10/22 10:08:17 AM","00:22:19","19"
"Destini Hilll","7748632750","23/05/23 01:33:13 AM","00:51:42","42"
"Terrence Beer","8186680762","16/02/21 06:11:13 PM","00:29:01","1"
"Selmer Moen","8073015233","02/12/22 02:42:22 AM","00:15:47","47"
"Darron Towne","6481435540","11/12/22 11:12:39 PM","00:27:55","55"
"Alisa Schoen","6264071647","20/02/21 03:56:48 PM","00:54:54","54"
"Zakary Jerde","7558066525","07/11/22 11:56:47 PM","00:29:48","48"
"Mauricio Wilderman","6415734707","21/08/21 01:21:02 AM","00:03:36","36"
"Darlene Schmitt","7465500580","11/04/23 02:22:31 AM","00:40:45","45"
"Tabitha Abshire","7511163240","20/05/22 12:57:27 AM","00:35:53","53"
"Sydnie Adams","6111075846","24/09/21 06:27:12 PM","00:22:28","28"
"Gail Kunde","7144608124","21/08/22 01:59:46 PM","00:02:46","46"
"Mireya Gusikowski","6171017041","13/07/22 12:29:03 PM","00:47:33","33"
"Thad Sawayn","8187164073","24/01/22 09:13:34 PM","00:19:38","38"
"Alice Spencer","8868223038","21/03/21 01:19:50 PM","00:49:16","16"
"Cordia Weissnat","8714675243","04/06/23 01:35:28 PM","00:42:13","13"
"Jose Brekke","6667002384","18/12/21 11:12:31 AM","00:04:59","59"
"Nash Cummings","8558821633","21/04/23 01:42:05 AM","00:19:47","47"
"Gail Kunde","7144608124","31/10/21 06:14:35 PM","00:30:24","24"
"Darlene Schmitt","7465500580","27/12/22 12:17:06 PM","00:24:14","14"
"Maida Kassulke","7435070538","16/03/21 05:52:43 AM","00:31:05","5"
"Tiara Blick","8544178677","28/10/21 05:07:13 AM","00:35:54","54"
"Madie Christiansen","8134067075","21/03/23 10:07:54 AM","00:50:20","20"
"Mireya Gusikowski","6171017041","04/02/21 06:08:25 PM","00:00:17","17"
"Juana Welch","8440655110","28/03/23 12:56:54 PM","00:10:23","23"
"Bradley Herman","8134657302","10/11/22 04:51:52 AM","00:36:03","3"
"Jarod Tromp","6738863880","11/11/21 03:29:42 PM","00:06:53","53"
"Ross Ondricka","8874661140","30/04/21 04:00:18 AM","00:26:56","56"
"Bradley Herman","8134657302","26/11/22 11:39:19 PM","00:13:53","53"
"Alisa Schoen","6264071647","03/01/23 06:07:40 AM","00:07:57","57"
"Onie Yundt","8474018636","06/01/21 07:10:17 AM","00:08:46","46"
"Jada Kunze","6817842047","10/12/22 05:23:04 AM","00:20:37","37"
"Rudy Gleichner","8158818283","30/12/21 06:36:53 PM","00:59:23","23"
"Kadin Wilderman","7820212022","11/05/22 09:55:25 AM","00:09:25","25"
"Morris Goldner","8880873376","13/02/21 03:23:29 PM","00:53:15","15"
"Juana Welch","8440655110","01/09/22 06:44:06 AM","00:04:13","13"
"Cordia Weissnat","8714675243","12/01/22 09:25:09 AM","00:33:26","26"
"Jose Brekke","6667002384","17/04/21 10:47:23 AM","00:10:49","49"
"Leonel Crona","6626720382","16/07/22 06:14:03 AM","00:13:08","8"
"Gust Mueller","8615272163","13/01/22 04:15:35 AM","00:44:05","5"
"Judy Kertzmann","8668211071","27/08/21 02:25:07 PM","00:28:03","3"
"Alexandro Heidenreich","7016647153","09/12/21 07:36:51 PM","00:30:48","48"
"Thad Sawayn","8187164073","31/10/22 06:54:11 PM","00:11:04","4"
"Enrique Frami","6380715712","15/05/23 10:05:00 PM","00:46:17","17"
"Arjun Emmerich","6741632365","12/11/21 06:29:21 AM","00:54:40","40"
"Tiara Blick","8544178677","29/12/21 09:06:00 AM","00:16:08","8"
"Marcus Homenick","8100511881","16/03/21 12:55:53 AM","00:28:08","8"
"Kim Lesch","8671863255","21/03/23 06:19:37 AM","00:52:46","46"
"Eulalia Carter","6620381605","16/04/23 07:47:31 AM","00:57:59","59"
"Onie Yundt","8474018636","24/11/21 02:57:40 PM","00:42:33","33"
"Marcus Homenick","8100511881","18/04/21 07:02:45 PM","00:09:52","52"
"Ross Ondricka","8874661140","13/02/22 08:15:51 PM","00:58:43","43"
"Bradley Herman","8134657302","29/11/21 11:32:48 PM","00:24:32","32"
"Monique Effertz","7226776178","16/05/23 10:35:48 AM","00:13:47","47"
"Jarod Tromp","6738863880","10/02/23 12:47:27 PM","00:59:07","7"
"Grady Wintheiser","6252764861","04/05/22 01:30:25 PM","00:23:11","11"
"Tiara Blick","8544178677","02/07/21 04:17:13 PM","00:52:44","44"
"Adriel Kiehn","7143743413","13/06/21 04:43:52 AM","00:15:30","30"
"Alexandro Heidenreich","7016647153","06/04/21 02:37:00 PM","00:28:40","40"
"Katelin Dicki","7771071266","13/06/23 08:21:22 AM","00:21:26","26"
"Mireya Gusikowski","6171017041","16/03/21 06:24:45 PM","00:34:42","42"
"Loy Anderson","7751552622","17/07/21 02:23:14 PM","00:16:25","25"
"Rudy Gleichner","8158818283","10/05/23 06:40:24 PM","00:28:45","45"
"Connor Ward","7726866607","17/05/22 08:07:57 AM","00:02:09","9"
"Alexandro Heidenreich","7016647153","10/09/21 05:05:31 AM","00:30:01","1"
"Alexandro Heidenreich","7016647153","30/06/21 08:44:19 AM","00:15:35","35"
"Catharine Dare","7475065872","22/02/22 10:51:07 PM","00:47:18","18"
"Barrett Ritchie","8621786146","17/09/21 08:14:42 AM","00:23:14","14"
"Margret Veum","8008140110","07/09/21 06:04:34 AM","00:16:06","6"
"Rhianna Towne","6388062322","17/06/22 08:17:38 AM","00:04:54","54"
"Enrique Frami","6380715712","24/09/21 07:04:48 AM","00:40:18","18"
"Jarod Tromp","6738863880","26/04/23 10:53:30 PM","00:50:26","26"
"Abigayle Barton","8425588575","29/01/23 07:49:47 PM","00:05:02","2"
"Terrence Beer","8186680762","26/04/23 04:00:24 AM","00:06:34","34"
"Bradley Herman","8134657302","24/06/21 03:50:57 PM","00:50:19","19"
"Horace Kirlin","8441388320","12/05/21 12:51:26 AM","00:45:47","47"
"Grady Wintheiser","6252764861","09/07/22 09:38:37 PM","00:21:12","12"
"Jordyn Kunde","8074652402","09/01/23 04:01:43 AM","00:07:09","9"
"Madie Christiansen","8134067075","14/02/21 12:32:11 PM","00:21:22","22"
"Horace Kirlin","8441388320","28/04/23 09:05:28 AM","00:55:01","1"
"Wellington Grimes","6066455212","03/05/21 09:06:46 AM","00:55:57","57"
"Sydnie Adams","6111075846","20/07/22 06:45:46 PM","00:37:58","58"
"Kara Hackett","8371131081","24/10/22 03:50:22 PM","00:27:37","37"
"Heaven Oberbrunner","6142278425","25/03/23 03:11:31 AM","00:32:13","13"
"Lucious Grant","6212311665","31/08/21 12:56:40 AM","00:25:35","35"
"Tiara Blick","8544178677","02/08/22 11:46:21 AM","00:36:24","24"
"Madie Christiansen","8134067075","27/05/22 01:33:45 AM","00:44:04","4"
"Brigitte Wyman","8177025320","30/01/21 05:01:04 AM","00:58:31","31"
"Alice Spencer","8868223038","31/08/21 08:26:17 AM","00:47:27","27"
"Mckenna Greenfelder","8474444466","10/02/21 09:05:42 AM","00:21:30","30"
"Gust Mueller","8615272163","02/03/22 01:46:09 PM","00:53:14","14"
"Rudy Gleichner","8158818283","08/02/22 12:48:18 AM","00:27:05","5"
"Lucienne Konopelski","6800123174","09/03/21 12:15:17 AM","00:51:07","7"
"Jasmin Balistreri","6856377365","25/09/21 04:17:39 AM","00:28:54","54"
"Carroll Rowe","7483527142","15/02/22 11:54:02 PM","00:03:22","22"
"Mckenna Greenfelder","8474444466","27/05/21 01:42:30 AM","00:48:14","14"
"Tiara Blick","8544178677","27/03/23 10:43:10 PM","00:05:51","51"
"Onie Yundt","8474018636","11/09/22 08:04:20 AM","00:47:24","24"
"Eriberto Schneider","8234530177","29/06/23 12:56:49 AM","00:46:25","25"
"Cordia Weissnat","8714675243","11/03/22 05:11:59 AM","00:46:59","59"
"Nash Cummings","8558821633","28/03/22 06:04:49 PM","00:50:32","32"
"Jordyn Kunde","8074652402","04/03/21 02:37:34 AM","00:08:20","20"
"Marcus Homenick","8100511881","21/08/21 07:02:04 AM","00:14:26","26"
"Grayson Kris","6446678835","10/11/21 01:40:05 AM","00:44:03","3"
"Lucious Grant","6212311665","05/05/21 09:31:55 PM","00:10:21","21"
"Gail Kunde","7144608124","09/11/22 06:20:33 AM","00:59:47","47"
"Kara Hackett","8371131081","31/10/22 02:46:38 PM","00:22:59","59"
"Thad Sawayn","8187164073","26/07/22 06:06:12 AM","00:19:41","41"
"Enrique Frami","6380715712","04/06/21 12:03:30 AM","00:48:11","11"
"Thad Sawayn","8187164073","26/04/23 02:21:14 AM","00:12:31","31"
"Jedidiah Kuhic","8838455708","05/04/21 08:11:53 PM","00:04:12","12"
"Tabitha Abshire","7511163240","29/11/21 10:37:13 PM","00:44:46","46"
"Rhianna Towne","6388062322","15/02/23 07:46:11 AM","00:07:57","57"
"Maida Kassulke","7435070538","21/10/21 11:22:16 AM","00:28:22","22"
"Izabella Price","6302575247","16/02/22 05:55:58 PM","00:19:02","2"
"Lysanne O'Conner","6716264882","17/10/21 02:45:16 AM","00:57:58","58"
"Clovis Boyer","7672443644","30/04/23 05:20:30 AM","00:54:41","41"
"Jarod Tromp","6738863880","11/12/22 12:01:56 PM","00:17:56","56"
"Jarod Tromp","6738863880","12/12/22 05:50:05 PM","00:41:19","19"
"Rhianna Towne","6388062322","26/02/21 02:01:51 PM","00:28:14","14"
"Darren Heathcote","7444817032","02/01/23 08:31:51 PM","00:55:25","25"
"Morris Goldner","8880873376","13/10/22 04:29:47 PM","00:24:20","20"
"Gail Kunde","7144608124","02/09/21 06:47:16 AM","00:21:36","36"
"Reginald Wuckert","7171250628","13/07/22 05:47:08 AM","00:12:55","55"
"Monique Effertz","7226776178","12/12/21 08:07:01 AM","00:30:49","49"
"Darlene Schmitt","7465500580","23/06/22 04:09:29 PM","00:23:47","47"
"Hailee Dooley","8500332382","03/07/21 07:05:54 AM","00:40:36","36"
"Judy Kertzmann","8668211071","10/08/22 11:03:20 AM","00:14:50","50"
"Reginald Wuckert","7171250628","10/10/21 03:44:34 PM","00:58:27","27"
"Darlene Schmitt","7465500580","04/10/22 09:41:05 AM","00:11:47","47"
"Lucious Grant","6212311665","02/05/21 09:27:15 PM","00:27:59","59"
"Rocio Lynch","8275473471","12/02/21 10:59:07 PM","00:37:22","22"
"Meagan Torp","8815612476","24/09/22 05:30:47 PM","00:06:20","20"
"Mauricio Wilderman","6415734707","14/05/21 05:47:45 PM","00:24:24","24"
"Clovis Boyer","7672443644","19/08/22 04:17:03 PM","00:23:44","44"
"Jada Kunze","6817842047","12/01/21 05:48:19 PM","00:32:07","7"
"Roberta Gorczany","6782844083","26/04/21 03:52:44 AM","00:01:38","38"
"Meagan Torp","8815612476","17/02/21 01:03:05 AM","00:12:46","46"
"Lucienne Konopelski","6800123174","10/04/21 07:10:59 AM","00:36:13","13"
"Jordyn Kunde","8074652402","22/03/23 03:36:21 AM","00:10:47","47"
"Darren Heathcote","7444817032","27/05/22 02:09:13 AM","00:08:26","26"
"Jose Brekke","6667002384","01/03/21 05:40:25 AM","00:04:07","7"
"Amos Wisoky","7524067281","01/03/22 06:17:15 PM","00:00:48","48"
"Theron Osinski","6656424264","07/07/21 06:40:37 PM","00:02:49","49"
"Eulalia Carter","6620381605","14/03/23 08:54:20 PM","00:05:01","1"
"Lenna Lueilwitz","6336328528","20/12/21 02:35:48 PM","00:02:13","13"
"Norval Runolfsson","8271406530","21/02/21 03:36:40 PM","00:03:53","53"
"Carroll Rowe","7483527142","13/05/23 02:01:38 AM","00:55:29","29"
"Hailee Dooley","8500332382","08/05/22 03:33:59 PM","00:07:49","49"
"Marcus Homenick","8100511881","08/02/21 05:47:19 PM","00:38:32","32"
"Arjun Emmerich","6741632365","09/10/21 11:18:19 PM","00:14:40","40"
"Jordyn Kunde","8074652402","04/05/21 07:33:17 AM","00:29:46","46"
"Mauricio Wilderman","6415734707","30/04/22 12:15:53 PM","00:28:55","55"
"Horace Kirlin","8441388320","08/01/21 10:12:28 AM","00:53:20","20"
"Mireya Gusikowski","6171017041","08/06/22 02:11:59 PM","00:52:17","17"
"Gail Kunde","7144608124","25/02/21 08:38:12 PM","00:34:50","50"
"Leonel Crona","6626720382","10/06/22 05:47:10 AM","00:25:57","57"
